Mean.Layer.1,Mean.Layer.2,Mean.Layer.3,Standard.deviation.Layer.1,Standard.deviation.Layer.2,Standard.deviation.Layer.3,Skewness.Layer.1,Skewness.Layer.2,Skewness.Layer.3,Ratio.Layer.1,Ratio.Layer.2,Ratio.Layer.3,Min..pixel.value.Layer.1,Min..pixel.value.Layer.2,Min..pixel.value.Layer.3,Max..pixel.value.Layer.1,Max..pixel.value.Layer.2,Max..pixel.value.Layer.3,Mean.of.inner.border.Layer.1,Mean.of.inner.border.Layer.2,Mean.of.inner.border.Layer.3,Mean.of.outer.border.Layer.1,Mean.of.outer.border.Layer.2,Mean.of.outer.border.Layer.3,Border.Contrast.Layer.1,Border.Contrast.Layer.2,Border.Contrast.Layer.3,Contrast.to.neighbor.pixels.Layer.1..3.,Contrast.to.neighbor.pixels.Layer.2..3.,Contrast.to.neighbor.pixels.Layer.3..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.1..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.2..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.3..3.,StdDev..to.neighbor.pixels.Layer.1..3.,StdDev..to.neighbor.pixels.Layer.2..3.,StdDev..to.neighbor.pixels.Layer.3..3.,Circular.Mean.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.Mean.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.Mean.Layer.3..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.3..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.3..R1..User..3..R2..Same...R1...border.,Mean.Diff..to.neighbors.Layer.1..0.,Mean.Diff..to.neighbors.Layer.2..0.,Mean.Diff..to.neighbors.Layer.3..0.,Mean.Diff..to.neighbors..abs..Layer.1..0.,Mean.Diff..to.neighbors..abs..Layer.2..0.,Mean.Diff..to.neighbors..abs..Layer.3..0.,Rel..border.to.brighter.objects.Layer.1,Rel..border.to.brighter.objects.Layer.2,Rel..border.to.brighter.objects.Layer.3,Mean.diff..to.scene.Layer.1,Mean.diff..to.scene.Layer.2,Mean.diff..to.scene.Layer.3,Ratio.to.scene.Layer.1,Ratio.to.scene.Layer.2,Ratio.to.scene.Layer.3,HSI.Transformation.Hue.R.Layer.1.G.Layer.2.B.Layer.3.,Area..Pxl.,Border.length..Pxl.,Length..mu_m.,Length.Width,Number.of.pixels,Rel..Border.to.Image.Border,Volume..Pxl.,Width..mu_m.,Asymmetry,Border.index,Compactness,Density,Elliptic.Fit,Radius.of.largest.enclosed.ellipse,Radius.of.smallest.enclosing.ellipse,Rectangular.Fit,Roundness,Shape.index,Area..excluding.inner.polygons...Pxl.,Area..including.inner.polygons...Pxl.,Average.length.of.edges..polygon...Pxl.,Compactness..polygon.,Length.of.longest.edge..polygon...Pxl.,Number.of.edges..polygon.,Number.of.inner.objects..polygon.,Perimeter..polygon...Pxl.,Stddev.of.length.of.edges..polygon...Pxl.,Mean.of.sub.objects..stddev.Layer.1..1.,Area.of.sub.objects..mean..1...Pxl.,Area.of.sub.objects..stddev..1...Pxl.,Density.of.sub.objects..mean..1.,Density.of.sub.objects..stddev..1.,Asymmetry.of.sub.objects..mean..1.,Asymmetry.of.sub.objects..stddev..1.,Direction.of.sub.objects..mean..1.,Direction.of.sub.objects..stddev..1.,GLCM.Homogeneity..quick.8.11..Layer.1..all.dir..,GLCM.Contrast..quick.8.11..Layer.1..all.dir..,GLCM.Dissimilarity..quick.8.11..Layer.1..all.dir..,GLCM.Entropy..quick.8.11..Layer.1..all.dir..,GLCM.Ang..2nd.moment..quick.8.11..Layer.1..all.dir..,GLCM.Mean..quick.8.11..Layer.1..all.dir..,GLCM.StdDev..quick.8.11..Layer.1..all.dir..,GLCM.Correlation..quick.8.11..Layer.1..all.dir..,Number.of.sub.objects.Nucleus..1.,Number.of.sub.objects.Dark..1.,Area.of.sub.objects.Nucleus..1...Pxl.,Area.of.sub.objects.Dark..1...Pxl.,Rel..area.of.sub.objects.Nucleus..1.,Rel..area.of.sub.objects.Dark..1.,Rel..area.of.sub.objects.unclassified..1.
179.028252,131.991417,199.207957,53.380274,62.307833,43.100749,-0.736274,-0.146924,-0.730823,0.350879,0.258691,0.390430,1.000000,0.000000,39.000000,255.000000,255.000000,255.000000,186.972763,143.712062,205.942283,201.502268,161.287751,217.526896,-12.330078,-14.754883,-9.897949,-37.297685,-101.693374,-39.104296,102.094067,135.511962,78.261007,58.110738,75.797658,44.195377,220.312500,192.125000,226.687500,25.425673,32.844092,21.856689,0.115407,0.170952,0.096418,-24.462693,-37.969608,-19.927039,40.615242,61.132838,30.840339,0.652344,0.832031,0.832031,-4.300208,-11.980423,-9.180160,0.976544,0.916786,0.955947,0.783297,11185.000000,2048.000000,433471015.360000,5.045222,11185.000000,0.000000,11185.000000,85917133.519000,0.960229,3.580420,3.329690,0.940063,0.130085,0.017079,1.800681,0.595178,1.783602,4.841188,11145.500000,11145.500000,6.696780,0.046916,28.000000,258.000000,0.000000,1727.769261,4.631775,33.829214,399.464286,562.030724,1.567362,0.282543,0.689296,0.233058,65.861973,33.640850,0.054405,922.579529,21.407222,9.577367,0.000133,179.338986,53.648296,0.916366,8.000000,16.000000,2248.000000,2946.000000,0.200983,0.263388,0.535628
143.635841,85.813810,171.410604,41.221452,45.164751,36.881849,-0.139069,0.223119,-0.125033,0.358319,0.214074,0.427607,17.000000,0.000000,58.000000,255.000000,220.000000,255.000000,160.744991,112.741348,182.606557,202.864376,158.820976,220.045208,-38.832402,-41.472067,-35.083799,-488.851581,-1115.052811,-308.817108,117.348394,148.431587,88.100974,40.943571,55.945007,32.441902,153.500000,78.625000,174.312500,31.563428,34.170300,27.820224,0.205625,0.434598,0.159600,-70.912620,-101.628934,-55.705392,70.912620,101.628934,55.705392,1.000000,1.000000,1.000000,-39.692619,-58.158030,-36.977513,0.783489,0.596046,0.822555,0.779253,2433.000000,716.000000,94171947.724000,1.180249,2433.000000,0.000000,2433.000000,79789917.462000,0.385300,3.580000,3.088357,1.535270,0.000000,0.090432,2.088430,0.463615,1.997999,3.628958,2422.500000,2422.500000,6.634199,0.083522,22.022716,91.000000,0.000000,603.712118,3.981699,35.948362,173.785714,121.520239,1.318682,0.340311,0.799056,0.125086,25.399681,39.190089,0.042037,1133.882959,24.264233,9.188540,0.000128,147.113862,43.472803,0.836668,3.000000,11.000000,846.000000,1587.000000,0.347719,0.652281,0.000000
199.864496,176.319858,214.723938,58.756781,66.167903,46.355638,-1.477308,-1.074856,-1.546105,0.338233,0.298388,0.363379,0.000000,0.000000,39.000000,255.000000,255.000000,255.000000,203.223938,175.264479,220.005792,193.584906,164.552830,211.232075,7.524496,8.028818,7.109510,130.185811,243.753215,79.604114,110.514117,136.556943,80.884943,66.399762,80.258998,49.700207,94.562500,67.062500,139.375000,61.198416,57.434167,66.374765,0.647174,0.856427,0.476231,19.997789,35.315486,14.209085,29.573602,39.126224,21.467315,0.674352,0.054755,0.674352,16.536036,32.348017,6.335821,1.090199,1.224683,1.030404,0.768846,5343.000000,694.000000,137099772.510000,1.554665,5343.000000,0.000000,5343.000000,88186049.578000,0.544597,2.298013,2.262828,1.905844,0.498783,0.279014,1.725578,0.730678,1.446564,2.373596,5348.000000,5348.000000,6.903551,0.199841,20.024984,84.000000,0.000000,579.898297,3.866200,53.032036,763.285714,1156.991013,1.493028,0.386214,0.716274,0.228218,15.504921,43.958916,0.085595,893.848651,19.687091,8.838966,0.000667,198.483943,58.986554,0.933569,1.000000,4.000000,169.000000,751.000000,0.031630,0.140558,0.827812
178.218716,132.050183,201.435494,51.230784,61.154267,41.472881,-0.628052,-0.172030,-0.745070,0.348285,0.258060,0.393656,11.000000,0.000000,50.000000,255.000000,255.000000,255.000000,171.703474,129.133995,194.400744,191.933171,151.907655,212.375456,-19.722121,-21.128885,-17.808044,-121.157153,-230.390191,-71.508907,85.219369,105.311530,69.542236,45.464830,57.376091,37.631803,208.125000,163.250000,222.312500,33.551965,34.198867,32.836182,0.161211,0.209488,0.147703,-28.337352,-40.321016,-19.637788,28.337352,40.360552,21.136387,1.000000,0.663620,0.663620,-5.109744,-11.921657,-6.952623,0.972128,0.917195,0.966636,0.777566,9286.000000,1094.000000,193926657.380000,2.039446,9286.000000,0.000000,9286.000000,95087911.236000,0.683704,2.655340,1.985794,1.913538,0.648503,0.478565,1.680637,0.791643,1.202072,2.838200,9260.500000,9260.500000,7.396712,0.140587,30.016662,123.000000,0.000000,909.795528,5.076872,32.397096,331.642857,611.613044,1.407329,0.293269,0.748931,0.155342,20.666240,40.938507,0.059018,804.757743,20.238209,9.460667,0.000194,177.899130,51.064777,0.919614,3.000000,23.000000,1505.000000,3444.000000,0.162072,0.370881,0.467047
201.355525,171.854377,220.870294,35.569803,44.040877,30.620805,-0.942646,-0.756559,-1.147453,0.338937,0.289278,0.371785,29.000000,0.000000,66.000000,255.000000,255.000000,255.000000,195.967890,161.810780,217.514908,184.390160,149.740275,206.979405,10.443576,10.822917,9.562500,46.662305,82.310728,34.775938,70.997203,88.192731,60.061451,46.946385,56.914269,38.964539,225.812500,198.687500,239.375000,22.173235,28.523496,20.496570,0.098193,0.143560,0.085625,7.689876,14.768772,7.719506,15.778848,21.800827,12.837032,0.409722,0.302951,0.409722,18.027065,27.882537,12.482177,1.098332,1.193667,1.059899,0.766978,13068.000000,1152.000000,186867293.140000,1.476788,13068.000000,0.000000,13068.000000,126536298.510000,0.618503,2.461538,1.809420,2.028921,0.625344,0.472903,1.726527,0.786580,1.253624,2.519347,13005.000000,13005.000000,5.939932,0.172209,19.000000,164.000000,0.000000,974.148901,3.447789,20.781072,622.285714,1969.123400,1.467748,0.237113,0.703906,0.174075,3.475230,47.605296,0.069317,516.526813,16.007221,9.014387,0.000207,200.695062,35.798627,0.893574,1.000000,18.000000,216.000000,2367.000000,0.016529,0.181129,0.802342
192.807433,161.965356,215.349083,46.821473,53.655335,39.354237,-1.332607,-0.950758,-1.548632,0.338186,0.284089,0.377725,7.000000,0.000000,27.000000,255.000000,253.000000,255.000000,186.793706,152.342657,211.515152,192.794425,157.926829,216.882695,-5.187609,-4.993892,-4.686736,31.880621,99.481780,7.303893,62.691650,91.871314,50.499275,40.634216,55.192872,32.059787,208.812500,184.000000,231.375000,13.839340,12.614476,13.298849,0.066276,0.068557,0.057477,9.788095,20.156002,6.900219,22.008576,35.988252,16.055109,0.405759,0.405759,0.405759,9.478973,17.993515,6.960966,1.051705,1.124979,1.033404,0.762957,17059.000000,1146.000000,226000000.000000,1.625899,17059.000000,0.000000,17059.000000,139000000.000000,0.602019,2.122222,1.841491,2.101969,0.661059,0.506934,1.571907,0.840901,1.064972,2.193552,17026.000000,17026.000000,6.660715,0.229368,24.515301,145.000000,0.000000,965.803619,4.033762,28.442882,588.241379,2228.954876,1.429565,0.324627,0.699814,0.227664,145.967680,29.846068,0.067212,704.175010,17.863207,9.265527,0.000179,192.519870,46.807350,0.916132,4.000000,24.000000,841.000000,3845.000000,0.049299,0.225394,0.725306
171.066246,108.921892,204.567253,31.755626,37.718863,26.131147,-0.526039,-0.251249,-0.472409,0.353038,0.224787,0.422175,50.000000,0.000000,88.000000,255.000000,246.000000,255.000000,169.764103,109.023932,205.397721,163.709426,105.331288,197.715561,5.231145,3.538154,6.443212,-121.327431,-459.305522,-40.509414,97.186315,132.284984,74.350236,52.191907,66.557508,41.597742,177.250000,125.687500,213.375000,17.340343,18.216472,17.204196,0.097830,0.144935,0.080629,-0.142727,-15.291541,5.362616,35.376706,50.736644,25.902792,0.489352,0.489352,0.489352,-12.262214,-35.049948,-3.820864,0.933113,0.756550,0.981665,0.774956,22341.000000,2254.000000,492128495.810000,1.987265,22341.000000,0.000000,22341.000000,247641157.030000,0.677763,3.544025,5.455050,1.242170,0.196634,0.062511,3.466457,0.578386,3.403946,3.770011,22260.000000,22260.000000,7.469199,0.073603,86.052310,261.000000,0.000000,1949.461042,7.427881,22.531489,333.447761,317.538212,1.503373,0.352802,0.672987,0.256288,107.540750,45.404223,0.070943,348.738170,13.757948,9.010392,0.000185,170.912136,32.163058,0.911833,16.000000,44.000000,4272.000000,12544.000000,0.191218,0.561479,0.247303
151.158691,98.064391,180.797678,47.696678,50.090120,41.912582,-0.640545,-0.203826,-0.602078,0.351515,0.228046,0.420439,4.000000,0.000000,48.000000,255.000000,226.000000,255.000000,179.702703,139.562162,201.778378,218.738819,182.549195,235.572451,-37.128767,-40.034247,-32.510959,-348.643799,-727.813490,-236.684593,101.355494,134.505635,82.321881,45.568196,63.935267,34.237966,118.812500,55.562500,164.875000,58.533344,54.647700,46.135500,0.492653,0.983536,0.279821,-65.149835,-90.074767,-49.863705,65.149835,90.074767,49.863705,1.000000,1.000000,1.000000,-32.169769,-45.907449,-27.590439,0.824524,0.681136,0.867601,0.773625,2842.000000,730.000000,166000000.000000,2.964286,2842.000000,0.000000,2842.000000,56000000.000000,0.843939,2.967480,3.270936,1.211309,0.180859,0.103808,2.309639,0.589667,2.205831,3.423346,2871.000000,2871.000000,6.358993,0.092897,20.099751,98.000000,0.000000,623.181305,3.846533,37.242571,189.466667,136.151811,1.561885,0.253333,0.584667,0.240363,115.740546,34.019262,0.042133,1197.224365,24.833168,9.307803,0.000113,153.922405,49.854633,0.871296,2.000000,12.000000,990.000000,1566.000000,0.348346,0.551020,0.100633
134.041583,71.490660,171.932399,54.627966,59.829321,44.244458,-0.016053,1.016501,-0.242797,0.355110,0.189397,0.455493,0.000000,0.000000,43.000000,255.000000,255.000000,255.000000,147.956954,96.298675,177.331126,185.297510,135.430537,210.494758,-33.958955,-35.489872,-30.658316,-419.340577,-1114.174176,-234.809654,116.128585,144.109319,90.860406,55.652130,74.670103,42.750554,136.875000,55.750000,179.250000,26.918569,28.161365,21.617412,0.196665,0.505137,0.120599,-66.027418,-86.282859,-47.479742,66.027418,86.282859,47.479742,1.000000,1.000000,1.000000,-49.286877,-72.481180,-36.455717,0.731155,0.496560,0.825059,0.770460,8994.000000,1876.000000,533767973.170000,7.176241,8994.000000,0.000000,8994.000000,74379885.446000,0.965900,3.223368,4.414232,0.921062,0.362241,0.342829,2.842112,0.643838,2.499283,4.945343,9047.500000,9047.500000,8.396889,0.042405,83.096330,195.000000,0.000000,1637.393311,9.285559,46.882617,290.129032,205.265012,1.365319,0.415924,0.765312,0.198570,75.273407,21.347233,0.051625,903.175824,21.378465,9.749049,0.000078,135.504395,55.138782,0.922749,6.000000,24.000000,1973.000000,6556.000000,0.219368,0.728930,0.051701
142.448462,76.234747,192.061185,42.322237,42.570175,33.598165,-0.368607,0.141047,-0.379706,0.346806,0.185601,0.467593,1.000000,0.000000,46.000000,255.000000,241.000000,255.000000,151.675214,92.810745,194.527473,182.564865,128.082432,219.663514,-25.705274,-27.182006,-21.887280,-241.429729,-670.307859,-107.695891,91.497480,107.662028,63.711863,51.173983,66.001336,34.450498,172.375000,93.250000,201.000000,12.236600,14.311272,11.784524,0.070988,0.153472,0.058629,-43.403748,-63.053182,-25.892917,43.403748,63.053182,25.892917,1.000000,1.000000,1.000000,-21.886038,-27.798791,-11.079491,0.866820,0.732790,0.945459,0.761944,11506.000000,1042.000000,169000000.000000,1.310078,11506.000000,0.071977,11506.000000,129000000.000000,0.472346,2.400922,1.894751,2.105000,0.596558,0.438191,1.504419,0.800845,1.066227,2.428542,11490.000000,11490.000000,7.314526,0.181311,83.000000,122.000000,0.000000,892.372122,7.861782,27.231740,328.742857,478.126603,1.625764,0.295163,0.644799,0.204467,6.826634,46.397662,0.059903,525.535829,16.723601,9.389518,0.000114,142.912279,42.515995,0.924463,10.000000,22.000000,2908.000000,4852.000000,0.252738,0.421693,0.325569
160.056010,99.579037,203.989519,42.848552,49.325804,30.809564,-0.099886,0.368410,-0.282117,0.345228,0.214784,0.439989,27.000000,0.000000,83.000000,255.000000,255.000000,255.000000,166.644205,107.440252,205.791554,162.088889,103.160386,200.327536,6.527286,6.831858,5.961652,22.424102,23.486892,17.864687,80.447263,92.041189,58.199165,49.405654,57.669759,35.699263,163.562500,101.312500,196.875000,56.383695,54.605081,51.814422,0.344723,0.538977,0.263184,2.447455,2.893307,2.227240,27.573699,32.704057,18.150917,0.396018,0.396018,0.396018,-4.278489,-4.454501,0.848842,0.973965,0.957182,1.004179,0.763204,15265.000000,1456.000000,271243934.180000,2.010370,15265.000000,0.068681,15265.000000,134922423.830000,0.759625,2.757576,2.397438,1.639332,0.360105,0.255967,1.756053,0.648888,1.500085,2.946137,15261.500000,15261.500000,6.774052,0.124794,100.000000,183.000000,0.000000,1239.651507,7.802696,22.416699,545.178571,1409.628904,1.713970,0.355323,0.559648,0.227076,80.007910,42.279608,0.064308,457.771540,15.820758,9.371231,0.000132,159.582747,42.710875,0.935163,11.000000,15.000000,2858.000000,3887.000000,0.187226,0.254635,0.558140
136.335129,71.214988,188.805386,41.685826,41.747851,33.286857,-0.020495,0.283199,-0.272909,0.343972,0.179675,0.476354,18.000000,0.000000,71.000000,255.000000,220.000000,255.000000,144.405882,86.023529,191.155882,181.290698,124.290698,223.625000,-34.060000,-34.940000,-30.835556,-344.252839,-804.094290,-160.907633,73.647168,84.776842,56.691521,36.637777,45.328831,27.071502,128.312500,55.437500,190.312500,22.118202,23.075877,24.069480,0.172378,0.416250,0.126473,-43.257925,-50.210870,-27.889858,43.257925,50.210870,27.889858,1.000000,1.000000,1.000000,-27.999371,-32.818549,-14.335290,0.829620,0.684539,0.929432,0.758965,4270.000000,450.000000,97000000.000000,1.328767,4270.000000,0.000000,4270.000000,73000000.000000,0.333257,1.691729,1.658314,2.284125,0.790164,0.661510,1.257525,0.846807,0.596015,1.721625,4258.000000,4258.000000,6.663954,0.384205,20.024984,56.000000,0.000000,373.181423,3.660939,29.100893,305.000000,201.335186,1.736586,0.383218,0.513765,0.245282,81.396699,23.940835,0.053691,587.533461,18.010830,9.229818,0.000123,137.199798,42.151985,0.913600,7.000000,5.000000,2113.000000,1203.000000,0.494848,0.281733,0.223419
155.131341,93.865203,198.959926,40.714522,45.187648,31.100825,-0.526698,-0.013915,-0.509127,0.346309,0.209541,0.444150,0.000000,0.000000,50.000000,255.000000,252.000000,255.000000,150.918919,89.368309,198.388977,153.757895,87.735338,201.981203,-7.023986,-7.322102,-6.183895,27.397482,75.767064,8.656731,76.505945,84.543294,55.899218,47.106938,52.143628,34.421409,140.625000,77.000000,195.125000,27.335588,25.062422,26.579774,0.194386,0.325486,0.136219,-5.662192,-7.620782,-4.916043,24.129657,30.670075,15.693828,0.781839,0.781839,0.781839,-9.203158,-10.168335,-4.180751,0.943997,0.902259,0.979419,0.763827,66552.000000,2310.000000,579000000.000000,2.344130,66552.000000,0.241991,66552.000000,247000000.000000,0.661722,2.047872,2.148891,1.889154,0.569900,0.492992,1.799091,0.792646,1.306099,2.238574,66567.000000,66567.000000,8.266632,0.202269,559.000000,246.000000,0.000000,2033.591416,35.427365,21.275652,465.398601,2908.600830,1.708498,0.286708,0.540703,0.241173,80.230461,46.325148,0.064407,431.709028,15.257104,9.393220,0.000127,155.121046,40.643679,0.932379,55.000000,84.000000,15578.000000,14110.000000,0.234073,0.212015,0.553913
127.336890,57.305604,181.502849,39.423367,37.007063,32.260287,-0.153816,0.314526,-0.187326,0.347777,0.156511,0.495713,0.000000,0.000000,39.000000,255.000000,211.000000,255.000000,137.795620,76.567518,183.604015,169.494526,110.160584,211.896898,-29.804408,-31.110193,-27.048898,-273.009822,-824.953502,-121.278696,89.506651,100.271273,65.677430,48.010739,58.245180,35.706107,125.687500,56.500000,176.125000,24.144665,31.784430,28.039871,0.192101,0.562556,0.159204,-51.611703,-73.240766,-31.963208,51.611703,73.298122,32.118223,1.000000,0.966942,0.966942,-36.997609,-46.727933,-21.637828,0.774864,0.550838,0.893484,0.760645,9653.000000,1458.000000,221494473.000000,2.081594,9653.000000,0.004115,9653.000000,106406181.990000,0.729292,3.454976,2.441560,1.640097,0.338858,0.274696,1.717683,0.673360,1.442987,3.709936,9667.500000,9667.500000,6.153391,0.081017,23.021729,199.000000,0.000000,1224.524762,3.238827,28.304541,321.766667,190.267826,1.676240,0.335728,0.597672,0.238087,13.696947,41.476577,0.049969,672.235832,19.105000,9.435286,0.000107,128.430303,40.307718,0.890574,11.000000,16.000000,4296.000000,4081.000000,0.445043,0.422770,0.132187
191.794890,135.070263,224.630589,22.353985,26.583226,19.299298,-0.135334,-0.038868,-0.324486,0.347772,0.244916,0.407312,103.000000,41.000000,149.000000,255.000000,224.000000,255.000000,179.973779,116.960217,220.284810,152.392175,88.713376,195.546861,25.320962,25.558763,23.290034,215.118576,341.895587,120.594695,74.992511,89.245417,54.197974,43.550691,47.646566,32.413295,185.375000,122.250000,220.375000,9.886070,8.968696,9.930225,0.053330,0.073364,0.045061,37.712994,43.810030,25.117069,37.712994,43.810030,25.117069,0.000000,0.000000,0.000000,27.460391,31.036725,21.489912,1.167101,1.298334,1.105788,0.772228,5636.000000,1474.000000,236573863.080000,2.060372,5636.000000,0.012890,5636.000000,114820924.830000,0.748280,4.577640,4.819665,0.992119,0.000000,0.006385,2.418246,0.121496,2.411861,4.908536,5617.500000,5617.500000,6.575502,0.046687,20.024984,187.000000,0.000000,1229.618817,3.818911,2.774636,1878.666667,612.897127,1.626912,0.208653,0.601451,0.123429,146.665568,46.496892,0.065357,395.289227,14.623591,8.645429,0.000256,190.008880,24.596986,0.820561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
138.373756,70.213234,189.318239,42.981322,41.958437,35.254488,-0.434143,0.208477,-0.386593,0.347756,0.176457,0.475787,8.000000,0.000000,55.000000,255.000000,237.000000,255.000000,138.936267,70.449165,188.679818,156.342900,87.483384,204.566465,-15.997743,-15.721219,-15.003386,-81.388966,-168.684705,-44.444430,72.448368,74.615997,54.844591,43.328058,45.224685,32.758585,152.750000,86.125000,208.125000,33.662850,29.928822,28.552309,0.220379,0.347504,0.137188,-11.157376,-12.486035,-6.019137,17.080267,20.132826,10.981818,0.709932,0.709932,0.709932,-25.960744,-33.820303,-13.822438,0.842025,0.674910,0.931956,0.762045,7133.000000,886.000000,193999789.130000,2.114299,7133.000000,0.000000,7133.000000,91756070.905000,0.726108,2.434066,2.495536,1.778908,0.618393,0.294019,1.779417,0.809354,1.485398,2.622634,7098.500000,7098.500000,6.351280,0.164333,17.117243,116.000000,0.000000,736.748459,3.292553,30.030016,324.227273,200.007257,1.709769,0.265830,0.564319,0.230781,92.345034,48.597165,0.049739,652.637662,19.110189,9.394669,0.000109,138.925771,42.932312,0.907171,7.000000,13.000000,2404.000000,3173.000000,0.337025,0.444834,0.218141
149.452528,81.690670,196.557309,41.448351,43.217198,32.577332,-0.231748,0.252587,-0.377263,0.349433,0.191000,0.459568,1.000000,0.000000,33.000000,255.000000,255.000000,255.000000,147.317200,78.123604,188.026806,160.414815,92.290370,200.423704,-11.594595,-12.307995,-11.009572,-54.494914,-128.207475,-8.387309,79.472623,87.627373,58.303549,48.076517,55.057641,35.648596,181.250000,117.312500,224.562500,9.839334,13.659789,14.062222,0.054286,0.116439,0.062621,-7.605273,-9.498592,-1.438304,19.733235,22.616237,10.162630,0.739302,0.739302,0.639077,-14.881972,-22.342868,-6.583367,0.909441,0.785234,0.967592,0.764986,36495.000000,1776.000000,285000000.000000,1.283784,36495.000000,0.000000,36495.000000,222000000.000000,0.285378,2.300518,1.733662,2.353280,0.801288,0.641614,1.334121,0.846341,0.692507,2.324161,36579.000000,36579.000000,6.143976,0.206214,25.495098,243.000000,0.000000,1492.986067,3.793824,23.392617,344.292453,718.514203,1.651075,0.323085,0.548250,0.244599,81.728663,46.091801,0.053039,592.589051,18.194697,9.566855,0.000099,149.530778,41.408558,0.909505,29.000000,70.000000,8171.000000,13306.000000,0.223894,0.364598,0.411508
116.867781,53.208696,175.972129,36.174465,35.260523,29.792076,-0.023466,0.476150,0.014821,0.337721,0.153761,0.508519,22.000000,0.000000,67.000000,253.000000,198.000000,255.000000,130.083179,69.316081,177.536044,164.760589,104.379374,207.839779,-32.284286,-32.757143,-28.998571,-514.223046,-1263.361676,-194.764808,95.562377,106.266283,65.570009,42.954866,56.674870,31.862589,157.812500,84.687500,198.250000,9.118791,11.443987,10.928746,0.057782,0.135132,0.055126,-54.828858,-65.660998,-31.518221,54.909538,65.718429,31.600013,0.992857,0.992857,0.992857,-47.466718,-50.824842,-27.168547,0.711158,0.511457,0.866257,0.753092,4485.000000,706.000000,142449885.290000,2.157213,4485.000000,0.008499,4485.000000,66034232.751000,0.799191,2.434483,2.097340,1.483666,0.214716,0.008272,1.536849,0.631547,1.528577,2.635503,4436.000000,4436.000000,5.857619,0.153134,15.033296,103.000000,0.000000,603.334776,3.386673,23.749673,373.750000,153.354233,1.833827,0.203042,0.511480,0.193368,18.141837,37.375287,0.049058,639.363928,19.176709,9.199148,0.000130,117.938265,37.066448,0.875969,8.000000,4.000000,3332.000000,1153.000000,0.742921,0.257079,0.000000
111.220179,49.188506,170.246743,43.380482,39.294802,34.944918,0.142417,0.855205,0.059385,0.336363,0.148761,0.514877,0.000000,0.000000,71.000000,255.000000,239.000000,255.000000,127.159052,67.373942,175.194585,167.518584,107.407080,210.646018,-36.833561,-37.197817,-33.113233,-471.510803,-1136.052267,-199.691367,89.299544,94.044394,64.191831,46.431357,53.683650,32.919857,222.312500,172.687500,236.000000,28.635028,37.394383,20.478647,0.128805,0.216544,0.086774,-60.533485,-64.664816,-39.646579,60.533485,64.664816,39.646579,1.000000,1.000000,1.000000,-53.114321,-54.845032,-32.893933,0.676791,0.472814,0.838073,0.752069,3915.000000,762.000000,157200622.910000,2.366686,3915.000000,0.038058,3915.000000,66422244.948000,0.823853,2.760870,2.667080,1.257884,0.000000,0.009364,1.746716,0.475025,1.737351,3.044592,3889.000000,3889.000000,6.175734,0.114037,34.014703,106.000000,0.000000,654.627783,4.228242,30.038978,279.642857,172.191591,1.708197,0.270535,0.535883,0.194325,93.996433,44.746051,0.046482,779.041640,20.942604,9.339683,0.000109,112.778535,44.387330,0.895710,5.000000,8.000000,1604.000000,1975.000000,0.409706,0.504470,0.085824
155.255512,86.442220,199.185913,43.868692,44.906775,33.855750,-0.457769,0.010973,-0.498405,0.352146,0.196066,0.451788,0.000000,0.000000,51.000000,255.000000,250.000000,255.000000,166.051242,101.000776,204.376553,164.648690,100.755778,203.458398,0.420534,-0.437355,0.305104,-32.884158,-127.950986,-9.750586,71.351775,83.042096,54.281744,43.275223,51.225420,33.440968,82.937500,28.875000,158.000000,28.586423,22.307160,43.188540,0.344674,0.772542,0.273345,-12.906281,-22.654745,-7.233672,20.800997,32.200469,15.095415,0.503480,0.503480,0.503480,-9.078988,-17.591318,-3.954763,0.944753,0.830907,0.980532,0.768392,25173.000000,1724.000000,260000000.000000,1.203704,25173.000000,0.000000,25173.000000,216000000.000000,0.376315,2.693750,2.230962,2.240863,0.684583,0.324547,1.476844,0.814113,1.152298,2.716500,25105.500000,25105.500000,6.121643,0.152438,16.031220,235.000000,0.000000,1438.586019,3.147031,22.894203,457.690909,1388.092096,1.761327,0.297688,0.496219,0.228352,88.822544,41.483124,0.053668,581.708164,18.001582,9.558424,0.000099,155.138558,43.911368,0.921498,30.000000,22.000000,7926.000000,3586.000000,0.314861,0.142454,0.542685
